id,owner,created,modified,name,title,type,typeKeywords,description,tags,snippet,thumbnail,extent,spatialReference,accessInformation,licenseInfo,culture,url,access,size,listed,numComments,numRatings,avgRatings,numViews,itemURL
226c473a35394c56a1bb374a4253fae8,AdminHRSD,2017-05-12,2017-05-26,,"Valve Ops - Special Venting - NS-DB4",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"Valve,Op,valve,special,vent,venting,NS,NS Ops","Mobile map to capture valve operations and special air venting",thumbnail/Thumb_ValveOpSpecialVenting.jpg,,,,,en-us,,shared,0,False,0,0,0,67,https://hrsd.maps.arcgis.com/home/item.html?id=226c473a35394c56a1bb374a4253fae8
2a4fc30cbb92447c94bfb7f6bd804d7d,AdminHRSD,2017-05-03,2017-05-26,,"North Shore Gravity Cleaning-DB4",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"gravity,cleaning,ns,NS","North Shore Interceptor Operations Gravity Cleaning Web Map",thumbnail/Thumb-NS-Gravity-Cleaning_broom2.jpg,,,,,en-us,,shared,0,False,0,0,0,170,https://hrsd.maps.arcgis.com/home/item.html?id=2a4fc30cbb92447c94bfb7f6bd804d7d
bc812e27bb944f908030d4e126141378,JulesRobichaud,2017-02-28,2017-02-28,"SWIFT_SiteBuffers.sd","SWIFT_SiteBuffers",Service Definition,".sd,ArcGIS,Metadata,SDE Feature Class,Service Definition,Online","Buffers around SWIFT sites.","hrsd,swift","Buffers around SWIFT sites.",thumbnail/thumbnail.png,,NAD_1983_HARN_StatePlane_Virginia_South_FIPS_4502_Feet,,,en-us,,shared,0,False,0,0,0,10,https://hrsd.maps.arcgis.com/home/item.html?id=bc812e27bb944f908030d4e126141378
eb343cd794464024bc2d276701720f1e,JulesRobichaud,2017-04-17,2017-04-17,"HRGeo_Parcels","HRGeo_Parcels",Feature Service,"ArcGIS Server,Data,Feature Access,Feature Service,Service,Singlelayer,Hosted Service","Hampton Roads parcels",hrgeo,"Hampton Roads parcels",thumbnail/thumbnail.png,,NAD_1983_HARN_StatePlane_Virginia_South_FIPS_4502_Feet,,,en-us,http://services.arcgis.com/UdWFYYQtp7XJUBJy/arcgis/rest/services/HRGeo_Parcels/FeatureServer,shared,0,False,0,0,0,10,https://hrsd.maps.arcgis.com/home/item.html?id=eb343cd794464024bc2d276701720f1e
89ed045b329f4cb8a8cbfc0a6621d679,JulesRobichaud,2017-02-28,2017-02-28,"SWIFT_SiteBuffers","SWIFT_SiteBuffers",Map Service,"Data,Service,Map Service,ArcGIS Server,WMTS,Hosted Service,Metadata","Buffers around SWIFT sites.","hrsd,swift","Buffers around SWIFT sites.",thumbnail/thumbnail.png,,NAD_1983_HARN_StatePlane_Virginia_South_FIPS_4502_Feet,,,en-us,http://tiles.arcgis.com/tiles/UdWFYYQtp7XJUBJy/arcgis/rest/services/SWIFT_SiteBuffers/MapServer,shared,0,False,0,0,0,12,https://hrsd.maps.arcgis.com/home/item.html?id=89ed045b329f4cb8a8cbfc0a6621d679
8874697c82384d929351801b61703ae4,JulesRobichaud,2016-08-09,2016-08-09,"FloodInsuredFacilities_AGOL","FloodInsuredFacilities_AGOL",Map Service,"Data,Service,Map Service,ArcGIS Server,Hosted Service,Metadata","Flood Insured Facilities","flood,insured,insurance","Flood Insured Facilities",thumbnail/thumbnail.png,,WGS_1984_Web_Mercator_Auxiliary_Sphere,,,en-us,http://tiles.arcgis.com/tiles/UdWFYYQtp7XJUBJy/arcgis/rest/services/FloodInsuredFacilities_AGOL/MapServer,org,0,False,0,0,0,24,https://hrsd.maps.arcgis.com/home/item.html?id=8874697c82384d929351801b61703ae4
59d82778f6a84b03b5417d73bbbb7797,AdminHRSD,2017-05-10,2017-05-26,,"Land Application - Field App-DB4",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"Land,land,landapp,edit","Web map allowing the user to capture new buffer features for the land application program.",thumbnail/Thumb-LandAppBuffers.jpg,,,,,en-us,,shared,0,False,0,0,0,12,https://hrsd.maps.arcgis.com/home/item.html?id=59d82778f6a84b03b5417d73bbbb7797
87e7aa913f9846ac8ce96a3d8bb09e85,AdminHRSD,2016-03-24,2017-05-19,,"census2010_population",Map Service,"ArcGIS Server,Data,Dynamic,Map Service,Service,Singlelayer",,"census,population","Customer premise locations",thumbnail/ago_downloaded.gif,,102100,,,en-us,http://geo.hrsd.com/ags3/rest/services/census/census2010_population/MapServer,org,0,False,0,0,0,60,https://hrsd.maps.arcgis.com/home/item.html?id=87e7aa913f9846ac8ce96a3d8bb09e85
8dba81f5796548bca4af7d473a08d10e,AdminHRSD,2016-08-09,2017-05-19,,"Flood Insured Facilities",Web Map,"ArcGIS Online,Explorer Web Map,Map,Online Map,useOnly,Web Map",,"interceptor,general,map,flood,insured,insurance","Location of flood insured facilities.",thumbnail/Thumb_FloodInsured.png,,,,,en-us,,org,0,False,0,0,0,46,https://hrsd.maps.arcgis.com/home/item.html?id=8dba81f5796548bca4af7d473a08d10e
5838c917893641558a08ad1d10cfc533,AdminHRSD,2016-06-14,2017-05-19,,"SCD - Service Call Log",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"scd,call,relate,edit,secure","Web Map for Small Communities staff to capture service call information.",thumbnail/Thumb-SCD_ServiceCall.jpg,,,,,en-us,,shared,0,False,0,0,0,438,https://hrsd.maps.arcgis.com/home/item.html?id=5838c917893641558a08ad1d10cfc533
f6cb06e6e7274c81ad65fb27b8782349,AdminHRSD,2016-12-15,2017-05-19,,"Project Notifications - SS Ops",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"project,projects,notification,ssops,ops","Web map showing the location of notifications South Shore Operations wants to communicate.",thumbnail/Thumb_ProjectStatus.png,,,,,en-us,,shared,0,False,0,0,0,26,https://hrsd.maps.arcgis.com/home/item.html?id=f6cb06e6e7274c81ad65fb27b8782349
e031bc68d8ff486198cb863d1fe0c74a,PiUser_HRSD,2015-12-03,2015-12-03,"Monitoring_Locations_HRSD_Pi.sd","Monitoring_Locations_HRSD_Pi",Service Definition,"ArcGIS,Metadata,Service Definition,Online","Pi",Pi,"Pi",thumbnail/thumbnail.png,,WGS_1984_Web_Mercator_Auxiliary_Sphere,,,en-us,,private,0,False,0,0,0,24,https://hrsd.maps.arcgis.com/home/item.html?id=e031bc68d8ff486198cb863d1fe0c74a
7a6e509c4be84f61905ec2834b6d044e,AdminHRSD,2015-04-30,2017-05-19,,"Cathodic Protection - Wire Readings - SS",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"ss,cp,cathodic,wire","Web Map providing information on South Shore Cathodic Protection inspections of wiring.",thumbnail/Thumb_CPWireReadings.jpg,,,,,en-us,,shared,0,False,0,0,0,70,https://hrsd.maps.arcgis.com/home/item.html?id=7a6e509c4be84f61905ec2834b6d044e
72de326447e645bfb0eb51c4f024d6cf,JulesRobichaud,2017-02-28,2017-02-28,"LocalityData_Suffolk.mpk","LocalityData_Suffolk",Map Package,"2D,ArcMap,File Geodatabase Feature Class,Map,Map Package,mpk","GIS data from the City of Suffok within the one mile buffer of the Nansemond SWIFT site.","hrsd,swift","GIS data from the City of Suffok within the one mile buffer of the Nansemond SWIFT site.",thumbnail/thumbnail.png,,NAD_1983_StatePlane_Virginia_South_FIPS_4502_Feet,,,en-us,,shared,0,False,0,0,0,7,https://hrsd.maps.arcgis.com/home/item.html?id=72de326447e645bfb0eb51c4f024d6cf
e0d6738cf85546e2acd258e593989eb6,AdminHRSD,2014-04-02,2017-05-19,,"Odor Complaints - Sampling",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"TSD,odor,edit,complaint","Web map for TSD staff to capture information related to odor control complaints.",thumbnail/Thumb-TSD_Odor.jpg,,,,,en-us,,private,0,False,0,0,0,83,https://hrsd.maps.arcgis.com/home/item.html?id=e0d6738cf85546e2acd258e593989eb6
2213c41425a74dbe87920f1f8f3ddf7e,JulesRobichaud,2016-05-03,2016-05-03,,"Drainfields_Mass",Map Service,"ArcGIS Server,Data,Dynamic,Map Service,Service,Singlelayer",,"drainfield,drain,deq","Location of mass septic drainfields as captured by VDEQ.",thumbnail/ago_downloaded.png,,102100,,,en-us,http://hrsdgis.hrsdnet.com/hrsdarcgis/rest/services/hrsd/Drainfields_Mass/MapServer,private,0,False,0,0,0,29,https://hrsd.maps.arcgis.com/home/item.html?id=2213c41425a74dbe87920f1f8f3ddf7e
4a8f244547d94c6e8c8c1f09a9e0a6d1,JulesRobichaud,2015-03-25,2015-03-25,,"SS PM History",Web Map,"ArcGIS Online,Explorer Web Map,Map,Online Map,Web Map",,"pm,PM,ss,SS,history","Web map used to inquire Preventive Maintenance history for South Shore Interceptors.",thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,29,https://hrsd.maps.arcgis.com/home/item.html?id=4a8f244547d94c6e8c8c1f09a9e0a6d1
eeb0192b2ccb452bad82aa66bbf0ea0e,JulesRobichaud,2016-08-09,2016-08-09,"FloodInsuredFacilities_AGOL.sd","FloodInsuredFacilities_AGOL",Service Definition,".sd,ArcGIS,Metadata,SDE Feature Class,Service Definition,Online","Flood Insured Facilities","flood,insured,insurance","Flood Insured Facilities",thumbnail/thumbnail.png,,WGS_1984_Web_Mercator_Auxiliary_Sphere,,,en-us,,private,0,False,0,0,0,27,https://hrsd.maps.arcgis.com/home/item.html?id=eeb0192b2ccb452bad82aa66bbf0ea0e
7de3621b91fa4f85b86c6a3d92137b5c,PiUser_HRSD,2015-12-03,2015-12-03,"Monitoring_Locations_Meters_Gauges_Pi","Monitoring_Locations_Meters_Gauges_Pi",Map Service,"Data,Service,Map Service,ArcGIS Server,Hosted Service,Metadata","Pi",Pi,"Pi",thumbnail/thumbnail.png,,WGS_1984_Web_Mercator_Auxiliary_Sphere,,,en-us,http://tiles.arcgis.com/tiles/UdWFYYQtp7XJUBJy/arcgis/rest/services/Monitoring_Locations_Meters_Gauges_Pi/MapServer,shared,0,False,0,0,0,22,https://hrsd.maps.arcgis.com/home/item.html?id=7de3621b91fa4f85b86c6a3d92137b5c
667d7764280c481aaeeba87cbf89d2fc,JulesRobichaud,2014-09-25,2016-12-20,,"Treatment Plant - York River",Web Map,"ArcGIS Online,Explorer Web Map,Map,Online Map,Web Map",,"TP,tp,treatment,plant","Web Map showing treatment plant buildings and yard piping.  Includes drawings linked to buildings.",thumbnail/Thumb-TP-YR.jpg,,,,,en-us,,private,0,False,0,0,0,83,https://hrsd.maps.arcgis.com/home/item.html?id=667d7764280c481aaeeba87cbf89d2fc
56474274d7bc4e3d864a6bad4d885371,AdminHRSD,2017-05-10,2017-05-26,,"North Shore Gravity Inspection-DB4",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map","North Shore Interceptor Operations Gravity Inspection Web Map application to capture inspection information.","gravity,inspection,ns,NS,edit","North Shore Interceptor Operations Gravity Inspection Web Map",thumbnail/Thumb-NS-Gravity-Inspection_Magnify2.jpg,,,,,en-us,,shared,0,False,0,0,0,73,https://hrsd.maps.arcgis.com/home/item.html?id=56474274d7bc4e3d864a6bad4d885371
56bffd03ff9b466ca6bac2fce229bd65,JulesRobichaud,2015-12-16,2015-12-16,"Surry_Redlines.sd","Surry_Redlines",Service Definition,"ArcGIS,Metadata,Service Definition,Online","Feature service created to capture redline mark-ups during Surry visits.","surry,redline","Feature service created to capture redline mark-ups during Surry visits.",thumbnail/thumbnail.png,,WGS_1984_Web_Mercator_Auxiliary_Sphere,,,en-us,,private,0,False,0,0,0,27,https://hrsd.maps.arcgis.com/home/item.html?id=56bffd03ff9b466ca6bac2fce229bd65
44bf6563f8764bf08c8363d1af60bc9c,AdminHRSD,2015-09-29,2017-05-19,,"Land Application - Viewer",Web Map,"ArcGIS Online,Explorer Web Map,Map,Online Map,Web Map",,"Land,land,landapp,edit","Web map allowing the user to view features for the land application program.",thumbnail/Thumb-LandApp.jpg,,,,,en-us,,public,0,False,0,0,0,158,https://hrsd.maps.arcgis.com/home/item.html?id=44bf6563f8764bf08c8363d1af60bc9c
a327d266f43b4620955c78f76f9a885b,cmccormick_HRSD,2016-10-31,2017-05-16,,"Meter & Monitor Editing",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"HRSD,project,edit,pnp,monitoring","Map for meter & monitor editing",thumbnail/ago_downloaded.png,,,,,en-us,,public,0,False,0,0,0,119,https://hrsd.maps.arcgis.com/home/item.html?id=a327d266f43b4620955c78f76f9a885b
d001094e91b1425489f0c20fa65c6f8b,kklingerHRSD,2017-04-26,2017-05-23,,"Small Communities CA MP",Web Map,"ArcGIS Online,Explorer Web Map,Map,Online Map,Web Map",,"HRSD,SC,Middle Peninsula,Small Communities,CA","General map of the Small Communities HRSD Service Area.",thumbnail/ago_downloaded.png,,,,,en-us,,org,0,False,0,0,0,26,https://hrsd.maps.arcgis.com/home/item.html?id=d001094e91b1425489f0c20fa65c6f8b
5e44f6b17830472e890fa251dfbfbca9,rbohonHRSD,2016-09-19,2016-09-19,"CCC_FieldActivity_2016_Aug_Jul_Monthly.sd","CCC_FieldActivity_2016_Aug_Jul_Monthly",Service Definition,".sd,ArcGIS,File Geodatabase Feature Class,Metadata,Service Definition,Online","Test layers","ccc,cis","CCC July and August 2016",thumbnail/thumbnail.png,,WGS_1984_Web_Mercator_Auxiliary_Sphere,,,en-us,,private,0,False,0,0,0,23,https://hrsd.maps.arcgis.com/home/item.html?id=5e44f6b17830472e890fa251dfbfbca9
e0c21483293e447e87d469edfc7ac9f1,JulesRobichaud,2016-08-09,2016-08-09,"FloodInsuredFacilities_AGOL","FloodInsuredFacilities_AGOL",Feature Service,"ArcGIS Server,Data,Feature Access,Feature Service,Metadata,Service,Singlelayer,Hosted Service","Flood Insured Facilities","flood,insured,insurance","Flood Insured Facilities",thumbnail/thumbnail.png,,WGS_1984_Web_Mercator_Auxiliary_Sphere,,,en-us,http://services.arcgis.com/UdWFYYQtp7XJUBJy/arcgis/rest/services/FloodInsuredFacilities_AGOL/FeatureServer,org,0,False,0,0,0,38,https://hrsd.maps.arcgis.com/home/item.html?id=e0c21483293e447e87d469edfc7ac9f1
f3f85046d169438594c7eeb9ef5f89d7,cmccormick_HRSD,2017-02-23,2017-02-23,"payment_locations.geojson","payment_locations",GeoJson,"Coordinates Type,CRS,Feature,FeatureCollection,GeoJson,Geometry,GeometryCollection",,geojson,"geojson export for formating",thumbnail/ago_downloaded.png,,GCS_WGS_1984,,,en-us,,private,0,False,0,0,0,10,https://hrsd.maps.arcgis.com/home/item.html?id=f3f85046d169438594c7eeb9ef5f89d7
d5b0c93b15274d749cb736dc081fafa3,AdminHRSD,2013-08-02,2017-05-19,,"P3 Sample Sites and Meter - Editor",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map","This map allows you to edit P3 sample sites and water meters.","P3,samples,sites,sample,site,Site,meter,meters","Mobile map to capture P3 sample sites and water meters",thumbnail/Thumb-P3-SamplesAndMeters.jpg,,,,,en-us,,shared,0,False,0,0,0,79,https://hrsd.maps.arcgis.com/home/item.html?id=d5b0c93b15274d749cb736dc081fafa3
d4e7f6867e8f40768a457087d5ef4bb6,AdminHRSD,2016-04-05,2017-05-19,,"NS  Pumps Station and Wet Well Inspections (Offline)",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"ns,pm,wetwell,inspections","Web map for North Shore Interceptors staff to capture annual Pump Station and Wet Well inspections information",thumbnail/Thumb_Inspection_PS.png,,,,,en-us,,shared,0,False,0,0,0,375,https://hrsd.maps.arcgis.com/home/item.html?id=d4e7f6867e8f40768a457087d5ef4bb6
4ffbc6a9dea14e3a85b0d6cd84fad5bc,JulesRobichaud,2016-09-09,2016-09-09,"CCC_FieldActivity_FromAug2015.sd","CCC_FieldActivity_FromAug2015",Service Definition,".sd,ArcGIS,File Geodatabase Feature Class,Metadata,Service Definition,Online",,"ccc,cis","CCC July and August 2016",thumbnail/thumbnail.png,,WGS_1984_Web_Mercator_Auxiliary_Sphere,,,en-us,,shared,0,False,0,0,0,26,https://hrsd.maps.arcgis.com/home/item.html?id=4ffbc6a9dea14e3a85b0d6cd84fad5bc
e30f38522601408086ade72b44963b81,JulesRobichaud,2015-12-16,2015-12-16,"Surry_Redlines","Surry_Redlines",Feature Service,"ArcGIS Server,Data,Feature Access,Feature Service,Metadata,Service,Singlelayer,Hosted Service","Feature service created to capture redline mark-ups during Surry visits.","surry,redline","Feature service created to capture redline mark-ups during Surry visits.",thumbnail/thumbnail.png,,WGS_1984_Web_Mercator_Auxiliary_Sphere,,,en-us,http://services.arcgis.com/UdWFYYQtp7XJUBJy/arcgis/rest/services/Surry_Redlines/FeatureServer,shared,0,False,0,0,0,39,https://hrsd.maps.arcgis.com/home/item.html?id=e30f38522601408086ade72b44963b81
5e1135564f6341249253e1158c6225ed,AdminHRSD,2013-08-13,2017-05-19,,"Water Sample Sites - Editor",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map","This map allows you to edit TSD sample sites and water meters.","TSD,samples,sites,sample,site,Site","Mobile map to capture TSD water sample sites",thumbnail/Thumb-TSD_Water.jpg,,,,,en-us,,private,0,False,0,0,0,466,https://hrsd.maps.arcgis.com/home/item.html?id=5e1135564f6341249253e1158c6225ed
38712da10a474ba79e1a8a2d319b2037,JulesRobichaud,2016-05-26,2016-05-26,,"SCD - Service Call Log-Copy",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"scd,call,relate,edit,secure","Web Map for Small Communities staff to capture service call information.",thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,30,https://hrsd.maps.arcgis.com/home/item.html?id=38712da10a474ba79e1a8a2d319b2037
16cc0db43287488188ba5a063cf74f8b,PiUser_HRSD,2015-12-03,2015-12-03,"Monitoring_Locations_HRSD_Pi","Monitoring_Locations_HRSD_Pi",Feature Service,"ArcGIS Server,Data,Feature Access,Feature Service,Metadata,Service,Singlelayer,Hosted Service","Pi",Pi,"Pi",thumbnail/thumbnail.png,,WGS_1984_Web_Mercator_Auxiliary_Sphere,,,en-us,http://services.arcgis.com/UdWFYYQtp7XJUBJy/arcgis/rest/services/Monitoring_Locations_HRSD_Pi/FeatureServer,shared,0,False,0,0,0,22,https://hrsd.maps.arcgis.com/home/item.html?id=16cc0db43287488188ba5a063cf74f8b
6bc2c6e389dd42299a0f57c66b614861,AdminHRSD,2015-02-11,2017-05-19,,"Land Application - Field App",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"Land,land,landapp,edit","Web map allowing the user to capture new buffer features for the land application program.",thumbnail/Thumb-LandAppBuffers.jpg,,,,,en-us,,shared,0,False,0,0,0,139,https://hrsd.maps.arcgis.com/home/item.html?id=6bc2c6e389dd42299a0f57c66b614861
8d7e5c0c096d4002a6606e287fa0d5af,JulesRobichaud,2014-06-06,2014-06-06,,"Damage Assessment Facilities",Web Map,"ArcGIS Online,Explorer Web Map,Map,Online Map,Web Map",,"damage,Damage,EOC,eoc","Web map used to capture damage assessment information",thumbnail/Thumb-Damage.jpg,,,,,en-us,,private,0,False,0,0,0,50,https://hrsd.maps.arcgis.com/home/item.html?id=8d7e5c0c096d4002a6606e287fa0d5af
e76563383ce444dca1e104b694b79e4a,AdminHRSD,2017-06-22,2017-06-22,,"Utility Marking Notification - NS",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"utility,marking,notification,ns,int","Web map for North Shore Interceptors Utility Markers to capture locations where they performed markings.",thumbnail/Thumb_MissUtility.png,,,,,en-us,,shared,0,False,0,0,0,10,https://hrsd.maps.arcgis.com/home/item.html?id=e76563383ce444dca1e104b694b79e4a
5618330cb04a4d5ba31b7f2093c4d8ee,AdminHRSD,2017-06-01,2017-06-03,,"Odor Complaints - Sampling-DB4",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"TSD,odor,edit,complaint","Web map for TSD staff to capture information related to odor control complaints.",thumbnail/Thumb-TSD_Odor.jpg,,,,,en-us,,shared,0,False,0,0,0,12,https://hrsd.maps.arcgis.com/home/item.html?id=5618330cb04a4d5ba31b7f2093c4d8ee
51397d5a672b45968dff015d1902da3f,JulesRobichaud,2016-09-09,2016-09-09,"CCC_FieldActivity_FromAug2015","CCC_FieldActivity_FromAug2015",Feature Service,"ArcGIS Server,Data,Feature Access,Feature Service,Metadata,Multilayer,Service,Hosted Service",,"ccc,cis","CCC July and August 2016",thumbnail/thumbnail.png,,WGS_1984_Web_Mercator_Auxiliary_Sphere,,,en-us,http://services.arcgis.com/UdWFYYQtp7XJUBJy/arcgis/rest/services/CCC_FieldActivity_FromAug2015/FeatureServer,shared,0,False,0,0,0,185,https://hrsd.maps.arcgis.com/home/item.html?id=51397d5a672b45968dff015d1902da3f
2070b9aff5394dda8772ad3b0495d964,PiUser_HRSD,2015-12-03,2015-12-03,"Monitoring_Locations_Meters_Gauges_Pi.sd","Monitoring_Locations_Meters_Gauges_Pi",Service Definition,"ArcGIS,Metadata,Service Definition,Online","Pi",Pi,"Pi",thumbnail/thumbnail.png,,WGS_1984_Web_Mercator_Auxiliary_Sphere,,,en-us,,shared,0,False,0,0,0,22,https://hrsd.maps.arcgis.com/home/item.html?id=2070b9aff5394dda8772ad3b0495d964
ba8cee7ba4a34e1a9658ac470a77fd7a,JulesRobichaud,2015-07-17,2015-07-17,,"SSGIS - Regional Sewer Asset Web Map",Web Map,"ArcGIS Online,Explorer Web Map,Map,Online Map,Web Map",,"ssgis,hrsd,sewer,asset","Web map showing the sanitary sewer assets within the HRSD area of service, including locality owned assets.",thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,36,https://hrsd.maps.arcgis.com/home/item.html?id=ba8cee7ba4a34e1a9658ac470a77fd7a
5a2d6041a33144bab5d1211bdf3af7bb,AdminHRSD,2016-04-05,2017-05-19,,"Overflows - Locality SSOs",Web Map,"ArcGIS Online,Explorer Web Map,Map,Online Map,Web Map",,"sso,ssos,locality,overflow,overflows","Location of reported locality capacity-related overflows.",thumbnail/Thumb_SSO_Locality.png,,,,,en-us,,org,0,False,0,0,0,59,https://hrsd.maps.arcgis.com/home/item.html?id=5a2d6041a33144bab5d1211bdf3af7bb
9ade2fe58daa4bdfa25d13f43fad2ef5,JulesRobichaud,2015-10-01,2015-10-01,,"Damage Assessment Inspections-EditingNewSites",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"damage,Damage,assessment,inspection","Web map that allows user to capture damage assessment information at pump stations and exposed crossings.",thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,27,https://hrsd.maps.arcgis.com/home/item.html?id=9ade2fe58daa4bdfa25d13f43fad2ef5
6fb096d613a14d90bab377785fa5e3d7,AdminHRSD,2016-09-26,2017-05-19,,"CIS_InspectorZones_PnP",Map Service,"ArcGIS Server,Data,Dynamic,Map Service,Multilayer,Service","CIS Account Investigator zones DRAFT.  Dashed outlines with no fill to facilitate the review of the zones by CIS staff.",pnp,"CIS Account Investigator zones DRAFT.  Dashed outlines with no fill to facilitate the review of the zones by CIS staff.",,,102100,,,en-us,http://gis1:6080/arcgis/rest/services/pnp/CIS_InspectorZones_PnP/MapServer,public,0,False,0,0,0,109,https://hrsd.maps.arcgis.com/home/item.html?id=6fb096d613a14d90bab377785fa5e3d7
8c865d2dcec34cacbcd0de24c15f105a,PiUser_HRSD,2016-10-05,2016-12-08,,"Monitoring Data (Pi)- DAS_Working_Copy",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map","Most current monitoring data as reported to the Pi system.","PI,Esri,HRSD,Realtime","Most current monitoring data as reported to the Pi system.",thumbnail/ago_downloaded.png,,,,,en-us,,shared,0,False,0,0,0,155,https://hrsd.maps.arcgis.com/home/item.html?id=8c865d2dcec34cacbcd0de24c15f105a
863e6593b0844669a76cf838f64d7353,AdminHRSD,2015-07-17,2017-05-19,,"HRSD SSGIS - Regional Sanitary Sewer Assets",Web Map,"ArcGIS Online,Explorer Web Map,Map,Online Map,Web Map",,"hrsd,ssgis,sanitary,sewer","This web map contains the active sanitary sewer assets within the area of service of HRSD's nine (9) major treatment plants. .",thumbnail/Thumb_SSGIS_MapService_AssetActiveWebMap.png,,,,,en-us,,shared,0,False,0,0,0,503,https://hrsd.maps.arcgis.com/home/item.html?id=863e6593b0844669a76cf838f64d7353
dfa7b373654a48a1b5bc2f67cd591e47,AdminHRSD,2015-02-11,2017-01-17,"Stops.opdashboardAddin","Stops",Operations Dashboard Add In,"Add In,Application,ArcGIS Operations Dashboard",,Stops,,thumbnail/ago_downloaded.png,,,,,en-us,,shared,0,False,1,0,0,456,https://hrsd.maps.arcgis.com/home/item.html?id=dfa7b373654a48a1b5bc2f67cd591e47
bb0076afbeff46d291c68522d3bcdee9,JulesRobichaud,2015-12-16,2015-12-16,,"SSGIS - Data Discrepancies",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"ssgis,discrepancy,error,errors","Web map to capture discrepancies in the SSGIS data provided by the localities.",thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,33,https://hrsd.maps.arcgis.com/home/item.html?id=bb0076afbeff46d291c68522d3bcdee9
4e0ffe54d1d64a21a0ed3c4d4cce9bde,AdminHRSD,2016-08-25,2017-05-19,,"FMAA -NS 2016 - Ongoing Status",Web Map,"ArcGIS Online,Explorer Web Map,Map,Online Map,Web Map",,"pnp,condition,cap,fmaa","Web map showing the FMAA 2016 features that have been completed to date.",thumbnail/Thumb-FMAA2016.jpg,,,,,en-us,,public,0,False,0,0,0,127,https://hrsd.maps.arcgis.com/home/item.html?id=4e0ffe54d1d64a21a0ed3c4d4cce9bde
1b93b9729c344307946a605b70a7ceed,AdminHRSD,2016-05-03,2017-05-19,,"Overflows - HRSD",Web Map,"ArcGIS Online,Explorer Web Map,Map,Online Map,Web Map",,"sso,ssos,locality,overflow,overflows","Location of HRSD reported capacity-related overflows.",thumbnail/Thumb_SSO_HRSD.png,,,,,en-us,,org,0,False,0,0,0,53,https://hrsd.maps.arcgis.com/home/item.html?id=1b93b9729c344307946a605b70a7ceed
d915b990b0544b5e958a8071c147c29c,AdminHRSD,2014-10-17,2017-05-19,,"Damage Assessment Inspections",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,"damage,Damage,assessment,inspection","Web map that allows user to capture damage assessment information at pump stations and exposed crossings.",thumbnail/Thumb-Damage_Inspection.jpg,,,,,en-us,,shared,0,False,0,0,0,212,https://hrsd.maps.arcgis.com/home/item.html?id=d915b990b0544b5e958a8071c147c29c
877f98e527ad4605bc7e0a6819e53bcf,AdminHRSD,2013-05-10,2017-05-19,"hrsd_interceptor_system_1368204758523","HRSD Interceptor System Map (Public)",Web Map,"ArcGIS Online,Explorer Web Map,Map,Online Map,Web Map","Web map showing the HRSD Interceptor system. The map includes Interceptor lines, pump stations and treatment plants.","HRSD,Interceptor","Web map showing the HRSD Interceptor system. The map includes Interceptor lines, pump stations and treatment plants.",thumbnail/ago_downloaded.png,,,,,en-us,,public,0,False,0,0,0,535,https://hrsd.maps.arcgis.com/home/item.html?id=877f98e527ad4605bc7e0a6819e53bcf
